date,ticker,market,open,close,high,low,adjclose,volume,zadjcp
2025-02-28 00:00:00+09:00,055550.KS,kospi,46600,45850,47300,45850,45850,3070901,1
2025-02-28 00:00:00+09:00,005490.KS,kospi,275500,272500,279000,271000,272500,462786,1
2025-02-28 00:00:00+09:00,010130.KS,kospi,769000,743000,769000,742000,743000,89630,1
2025-02-28 00:00:00+09:00,012330.KS,kospi,257500,245500,260000,245000,245500,283138,1
2025-02-28 00:00:00+09:00,006400.KS,kospi,235000,224000,235000,222500,224000,689575,1
2025-02-28 00:00:00+09:00,000810.KS,kospi,391000,382500,391000,381500,382500,166189,1
2025-02-28 00:00:00+09:00,011200.KS,kospi,20200,19590,20600,19210,19590,4980633,1
2025-02-28 00:00:00+09:00,015760.KS,kospi,22800,21350,22950,21050,21350,6539141,1
2025-02-28 00:00:00+09:00,033780.KS,kospi,98200,98300,99900,97300,98300,1051878,1
2025-02-28 00:00:00+09:00,012450.KS,kospi,643000,594000,651000,592000,594000,763278,1
2025-02-28 00:00:00+09:00,009540.KS,kospi,213000,214000,215000,208000,214000,378018,1
2025-02-28 00:00:00+09:00,017670.KS,kospi,56300,56000,57200,56000,56000,1084138,1
2025-02-28 00:00:00+09:00,030200.KS,kospi,47300,47000,47650,46800,47000,545342,1
2025-02-28 00:00:00+09:00,010140.KS,kospi,14720,13950,15000,13950,13950,21347885,1
2025-02-28 00:00:00+09:00,000100.KS,kospi,126100,121900,126700,120700,121900,1049439,1
2025-02-28 00:00:00+09:00,003490.KS,kospi,24050,23600,24150,23500,23600,1840528,1
2025-02-28 00:00:00+09:00,009150.KS,kospi,139000,135000,139800,134600,135000,571810,1
2025-02-28 00:00:00+09:00,005830.KS,kospi,92300,91400,93000,90800,91400,418765,1
2025-02-28 00:00:00+09:00,010950.KS,kospi,57300,56900,57500,56500,56900,235375,1
2025-02-28 00:00:00+09:00,006800.KS,kospi,8800,8740,8830,8620,8740,1198728,1
2025-02-28 00:00:00+09:00,010620.KS,kospi,105000,105000,107300,104100,105000,326814,1
2025-02-28 00:00:00+09:00,005940.KS,kospi,15240,14890,15260,14890,14890,1404885,1
2025-02-28 00:00:00+09:00,010120.KS,kospi,243000,240000,248500,233500,240000,611988,1
2025-02-28 00:00:00+09:00,016360.KS,kospi,46750,45600,46950,45400,45600,439887,1
2025-02-28 00:00:00+09:00,036460.KS,kospi,35050,34900,35650,34350,34900,603521,1
2025-02-28 00:00:00+09:00,003230.KS,kospi,870000,860000,881000,848000,860000,53378,1
2025-02-28 00:00:00+09:00,011790.KS,kospi,131300,130000,135200,129700,130000,480918,1
2025-02-28 00:00:00+09:00,175330.KS,kospi,17990,17240,18080,17240,17240,823812,1
2025-02-28 00:00:00+09:00,028050.KS,kospi,17580,16380,17600,16380,16380,18276555,1
2025-02-28 00:00:00+09:00,000150.KS,kospi,330000,322500,340000,319500,322500,285098,1
2025-02-28 00:00:00+09:00,000720.KS,kospi,34850,33500,34900,33500,33500,1098638,1
2025-02-28 00:00:00+09:00,004020.KS,kospi,26400,26650,26900,25950,26650,844057,1
2025-02-28 00:00:00+09:00,011170.KS,kospi,64900,62400,65600,62400,62400,1866326,1
2025-02-28 00:00:00+09:00,009830.KS,kospi,22150,21500,22550,21400,21500,3060313,1
